,Volume of$SPX,$SPX,Volume ofSPY,SPY,Volume ofIBM,IBM,Symbol,Order,rolling_mean,rolling_std,upper_band,lower_band,long execute,long exit,short execute,short exit,shares,Shares,Cash,Trades,Cummulative_Value
2008-12-04,4863270900.0,845.22,444173800.0,79.01,10914000,72.36,IBM,None,74.80699999999989,3.359033538949737,81.52506707789937,68.08893292210041,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-05,5107510800.0,876.07,471905300.0,81.45,11212000,75.31,IBM,None,74.5939999999999,3.1709078892495395,80.93581577849898,68.25218422150081,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-08,5353028100.0,909.7,412859300.0,84.29,11177600,79.3,IBM,None,74.5284999999999,3.051374625519269,80.63124925103843,68.42575074896136,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-09,4649954600.0,888.67,370790000.0,82.9,9356400,77.27,IBM,None,74.4734999999999,2.9877385832942207,80.44897716658835,68.49802283341145,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-10,4120329300.0,899.24,396187400.0,83.46,8187000,77.43,IBM,None,74.4794999999999,2.9938489133203046,80.46719782664051,68.49180217335929,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-11,4251392100.0,873.59,365061000.0,81.45,10682400,75.3,IBM,None,74.5189999999999,2.999478726642122,80.51795745328415,68.52004254671566,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-12,4223810300.0,879.73,415060400.0,82.43,10381700,76.81,IBM,None,74.4249999999999,2.889320626758169,80.20364125351624,68.64635874648356,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-15,3475973100.0,868.57,256694200.0,81.28,8848200,77.34,IBM,None,74.5389999999999,2.9598131164332364,80.45862623286638,68.61937376713342,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-16,4933427100.0,913.18,377699500.0,85.1,11559800,80.73,IBM,None,74.95549999999989,3.217821222667966,81.39114244533582,68.51985755466396,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-17,4123911500.0,904.42,281819800.0,84.28,8592000,80.21,IBM,None,75.22449999999989,3.424984786750655,82.0744695735012,68.37453042649858,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-18,4463433400.0,885.28,374673300.0,82.71,8029500,78.49,IBM,None,75.59949999999989,3.346639280484823,82.29277856096954,68.90622143903025,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-19,5144280100.0,887.88,301451300.0,82.35,13098600,78.04,IBM,None,76.1494999999999,2.709057857204975,81.56761571440985,70.73138428558995,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-22,3367498000.0,871.63,243759500.0,81.29,7083300,76.61,IBM,None,76.4814999999999,2.285679157389797,81.05285831477948,71.91014168522031,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-23,2825902600.0,863.16,221625200.0,80.45,6374400,75.32,IBM,None,76.51499999999989,2.2622124708253457,81.03942494165058,71.9905750583492,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-24,1048338100.0,865.46,62061600.0,80.92,2415200,75.24,IBM,None,76.50899999999989,2.2655936830866046,81.0401873661731,71.97781263382667,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-26,1308477100.0,872.8,74767700.0,81.39,3101300,76.0,IBM,None,76.4929999999999,2.268127212620888,81.02925442524167,71.95674557475812,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-29,2334005300.0,869.42,127795900.0,81.15,6062600,75.92,IBM,None,76.4764999999999,2.2711862770946323,81.01887255418917,71.93412744581063,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-30,2538918500.0,890.64,168256300.0,83.08,5774400,78.07,IBM,None,76.78699999999989,2.0171164932567116,80.82123298651331,72.75276701348648,0,0,0,0,0,100,10934.0,0.0,10934.0
2008-12-31,2982225300.0,903.25,193987200.0,84.26,6667700,78.64,IBM,None,76.9884999999999,1.9892957627207655,80.96709152544143,73.00990847455837,0,0,0,0,0,100,10934.0,0.0,10934.0
2009-01-02,2868299700.0,931.8,227566300.0,86.8,7558200,81.64,IBM,None,77.30149999999992,2.203805978182642,81.7091119563652,72.89388804363463,0,0,0,0,0,100,10934.0,0.0,10934.0
2009-01-05,3794106400.0,927.45,240349700.0,86.7,8315700,81.13,IBM,None,77.73999999999992,2.034851604572545,81.80970320914501,73.67029679085483,0,0,0,0,0,100,10934.0,0.0,10934.0
2009-01-06,4300738800.0,934.7,328260900.0,87.28,9649500,83.38,IBM,None,78.14349999999993,2.3092520434114343,82.7620040868228,73.52499591317707,0,0,0,0,0,100,10934.0,0.0,10934.0
2009-01-07,3905047600.0,906.65,280899200.0,84.67,8455100,82.03,IBM,SELL,78.27999999999993,2.457159249814155,83.19431849962824,73.36568150037162,0,0,1,0,-100,100,19137.0,-8203.0,10934.0
2009-01-08,3705691200.0,909.73,263621000.0,85.01,7231800,81.46,IBM,None,78.48949999999994,2.543614243758777,83.57672848751749,73.40227151248239,0,0,0,0,-100,100,19137.0,0.0,10991.0
2009-01-09,3468824200.0,890.35,330953600.0,83.19,7440300,79.15,IBM,None,78.57549999999993,2.5349690644847414,83.64543812896942,73.50556187103045,0,0,0,0,-100,100,19137.0,0.0,11222.0
2009-01-12,3730704200.0,870.26,277858500.0,81.19,8072700,80.09,IBM,None,78.81499999999993,2.433460823384525,83.68192164676898,73.94807835323087,0,0,0,0,-100,100,19137.0,0.0,11128.0
2009-01-13,4251815600.0,871.79,356432300.0,81.34,7657200,79.74,IBM,None,78.96149999999993,2.394283268208041,83.75006653641601,74.17293346358385,0,0,0,0,-100,100,19137.0,0.0,11163.0
2009-01-14,4493725700.0,842.62,435491600.0,78.78,9470000,77.74,IBM,BUY,78.98149999999994,2.381663008112284,83.74482601622451,74.21817398377537,0,0,0,1,0,100,11363.0,7773.999999999999,11363.0
2009-01-15,5966334100.0,843.74,532647300.0,78.81,11734800,78.6,IBM,None,78.87499999999993,2.3467278450956535,83.56845569019123,74.18154430980863,0,0,0,0,0,100,11363.0,0.0,11363.0
2009-01-16,5321484600.0,850.12,399237200.0,79.43,11245300,79.35,IBM,None,78.83199999999992,2.3287891590627825,83.48957831812548,74.17442168187436,0,0,0,0,0,100,11363.0,0.0,11363.0
2009-01-20,5354586100.0,805.22,419855200.0,75.23,13800100,76.6,IBM,None,78.73749999999993,2.381156010715875,83.49981202143168,73.97518797856817,0,0,0,0,0,100,11363.0,0.0,11363.0
2009-01-21,5440080900.0,840.24,364360700.0,78.48,24905000,85.43,IBM,None,79.10699999999993,2.8031994878033557,84.71339897560664,73.50060102439322,0,0,0,0,0,100,11363.0,0.0,11363.0
2009-01-22,5101104300.0,827.5,427940300.0,77.27,12350700,84.16,IBM,SELL,79.48449999999994,2.953573170531613,85.39164634106316,73.57735365893672,0,0,1,0,-100,100,19779.0,-8416.0,11363.0
2009-01-23,5039808500.0,831.95,386800600.0,77.61,10253700,83.62,IBM,None,79.89949999999993,2.920554156140122,85.74060831228017,74.05839168771969,0,0,0,0,-100,100,19779.0,0.0,11417.0
2009-01-26,4535232900.0,836.57,317978800.0,78.14,9840800,85.59,IBM,None,80.41699999999993,2.968056425907096,86.35311285181412,74.48088714818574,0,0,0,0,-100,100,19779.0,0.0,11220.0
2009-01-27,4032529100.0,845.71,273789700.0,78.93,8720800,85.65,IBM,None,80.89949999999993,2.9964548790371053,86.89240975807414,74.90659024192573,0,0,0,0,-100,100,19779.0,0.0,11214.0
2009-01-28,5248698300.0,874.09,330007000.0,81.6,13407200,88.6,IBM,None,81.53349999999992,3.2204874998736015,87.97447499974712,75.09252500025272,0,0,0,0,-100,100,19779.0,0.0,10919.0
2009-01-29,4295391100.0,845.14,294392500.0,78.95,9233500,86.44,IBM,None,81.95199999999993,3.2898113847709327,88.5316227695418,75.37237723045806,0,0,0,0,-100,100,19779.0,0.0,11135.0
2009-01-30,4583581400.0,825.88,383383600.0,77.34,9617000,85.64,IBM,None,82.30199999999994,3.29126691332333,88.88453382664659,75.71946617335328,0,0,0,0,-100,100,19779.0,0.0,11215.0
2009-02-02,4369788700.0,825.44,288233300.0,77.11,9926400,84.97,IBM,None,82.46849999999992,3.3398853982860337,89.14827079657199,75.78872920342785,0,0,0,0,-100,100,19779.0,0.0,11282.0
2009-02-03,4602204800.0,838.51,278385800.0,78.19,8864500,87.35,IBM,None,82.77949999999991,3.494694437361639,89.76888887472319,75.79011112527664,0,0,0,0,-100,100,19779.0,0.0,11044.0
2009-02-04,4948396700.0,832.23,322989300.0,77.81,10189800,86.74,IBM,None,82.94749999999992,3.6041304886126753,90.15576097722527,75.73923902277457,0,0,0,0,-100,100,19779.0,0.0,11105.0
2009-02-05,5814339600.0,845.85,417679400.0,78.97,11622900,86.35,IBM,None,83.16349999999991,3.6750041532379067,90.51350830647573,75.8134916935241,0,0,0,0,-100,100,19779.0,0.0,11144.0
2009-02-06,5494630600.0,868.6,366101700.0,81.22,13055900,90.33,IBM,None,83.60699999999991,3.9810764214825483,91.56915284296501,75.64484715703482,0,0,0,0,-100,100,19779.0,0.0,10746.0
2009-02-09,4283207800.0,869.89,240075200.0,81.33,8165800,90.96,IBM,None,84.1974999999999,4.157164867652257,92.51182973530442,75.8831702646954,0,0,0,0,-100,100,19779.0,0.0,10683.0
2009-02-10,5910107800.0,827.16,536212800.0,77.61,13541300,87.63,IBM,None,84.57449999999992,4.106646057563929,92.78779211512777,76.36120788487206,0,0,0,0,-100,100,19779.0,0.0,11016.0
2009-02-11,4236786700.0,833.74,324442500.0,78.06,10765700,89.4,IBM,None,85.05749999999992,4.076076383510329,93.20965276702057,76.90534723297927,0,0,0,0,-100,100,19779.0,0.0,10839.0
2009-02-12,4907926000.0,835.19,469302200.0,78.12,9917700,89.32,IBM,None,85.63649999999991,3.794676707677427,93.22585341535476,78.04714658464506,0,0,0,0,-100,100,19779.0,0.0,10847.0
2009-02-13,3800031600.0,826.84,293998400.0,77.28,6742400,88.16,IBM,None,86.11449999999992,3.4479429031174567,93.01038580623484,79.218614193765,0,0,0,0,-100,100,19779.0,0.0,10963.0
2009-02-17,4904647000.0,789.17,478910100.0,73.97,8903500,85.19,IBM,BUY,86.40649999999992,3.0716775375577754,92.54985507511547,80.26314492488437,0,0,0,1,0,100,11260.0,8519.0,11260.0
2009-02-18,4741098400.0,788.42,362964800.0,73.8,8492600,85.98,IBM,None,86.87549999999993,2.037595267388591,90.95069053477711,82.80030946522275,0,0,0,0,0,100,11260.0,0.0,11260.0
2009-02-19,4947992900.0,778.94,316867500.0,73.0,12622700,83.55,IBM,None,86.78149999999992,2.148155328599318,91.07781065719855,82.48518934280129,0,0,0,0,0,100,11260.0,0.0,11260.0
2009-02-20,7086052900.0,770.05,477176600.0,72.29,12400700,83.42,IBM,None,86.74449999999993,2.201397821480983,91.1472956429619,82.34170435703797,0,0,0,0,0,100,11260.0,0.0,11260.0
2009-02-23,5518963800.0,743.33,379641400.0,69.71,13509600,79.27,IBM,None,86.52699999999993,2.687558273542059,91.90211654708405,81.15188345291581,0,0,0,0,0,100,11260.0,0.0,11260.0
2009-02-24,6187387500.0,773.14,426260900.0,72.35,12915300,81.17,IBM,BUY,86.30599999999994,2.9386631403806276,92.1833262807612,80.42867371923869,1,0,0,0,100,100,3143.0,8117.0,11260.0
2009-02-25,6609165200.0,764.9,461985800.0,71.78,12646400,80.7,IBM,None,86.05849999999994,3.1941628917366613,92.44682578347326,79.67017421652662,0,0,0,0,100,100,3143.0,0.0,11213.0
2009-02-26,5736166000.0,752.83,363353900.0,70.61,17423200,83.59,IBM,None,85.80799999999994,3.180782095152422,92.16956419030478,79.44643580969509,0,0,0,0,100,100,3143.0,0.0,11502.0
2009-02-27,7859155400.0,735.09,470510900.0,69.03,21311200,86.46,IBM,SELL,85.80899999999994,3.180994382761155,92.17098876552225,79.44701123447763,0,1,0,0,0,100,11789.0,-8646.0,11789.0
2009-03-02,6619394200.0,700.82,426452600.0,65.92,15231700,83.66,IBM,None,85.70999999999994,3.2171366805053143,92.14427336101056,79.27572663898931,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-03,6309254500.0,696.33,443761000.0,65.43,13744100,82.46,IBM,None,85.58449999999993,3.295525634936926,92.1755512698738,78.99344873012608,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-04,6550207400.0,712.87,462753100.0,66.98,15391700,84.08,IBM,None,85.42099999999994,3.284422403759281,91.9898448075185,78.85215519248138,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-05,6492685100.0,682.55,485549400.0,64.24,14930100,82.19,IBM,None,85.19349999999994,3.345268890144484,91.8840377802889,78.50296221971098,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-06,6317691000.0,683.38,490470000.0,64.36,15186000,80.62,IBM,None,84.90699999999995,3.4835207537928237,91.8740415075856,77.9399584924143,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-09,5371986700.0,676.53,379905300.0,63.6,13151800,78.43,IBM,None,84.31199999999995,3.524541926190362,91.36108385238067,77.26291614761924,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-10,7416770900.0,719.6,406227900.0,67.39,15914800,81.97,IBM,None,83.86249999999995,3.189403301724724,90.2413066034494,77.4836933965505,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-11,6276182600.0,721.36,356648300.0,67.83,11823900,83.26,IBM,None,83.64399999999996,3.064977719503447,89.77395543900685,77.51404456099307,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-12,6190014200.0,750.74,409702700.0,70.5,11829200,84.93,IBM,None,83.42049999999996,2.7721442868956716,88.96478857379131,77.87621142620861,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-13,5900677100.0,756.55,337474700.0,71.05,9111900,84.89,IBM,None,83.19899999999997,2.4320770849971614,88.06315416999429,78.33484583000565,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-16,6980532300.0,753.89,360644900.0,70.84,11793700,85.7,IBM,None,83.07599999999996,2.2210225241161865,87.51804504823234,78.63395495176759,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-17,5426702000.0,778.12,356814300.0,73.0,11489700,87.29,IBM,None,83.18099999999995,2.3708113201580066,87.92262264031596,78.43937735968395,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-18,8281779400.0,794.35,473273200.0,74.64,17954300,86.39,IBM,None,83.20149999999997,2.397905390785419,87.9973107815708,78.40568921842913,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-19,8011051800.0,784.04,428520400.0,73.71,9899300,87.06,IBM,None,83.37699999999997,2.548473433666744,88.47394686733345,78.28005313266648,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-20,6890077700.0,768.54,371078200.0,72.14,12193900,86.91,IBM,None,83.55149999999996,2.6682426209418146,88.8879852418836,78.21501475811633,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-23,6700941800.0,822.92,419933300.0,77.32,12407200,92.74,IBM,None,84.22499999999997,3.1813279253200313,90.58765585064003,77.8623441493599,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-24,5658405700.0,806.12,330271000.0,75.8,9346700,92.35,IBM,None,84.78399999999996,3.5742432397421107,91.93248647948418,77.63551352051574,0,0,0,0,0,100,11789.0,0.0,11789.0
2009-03-25,6661540800.0,813.88,441775100.0,76.6,12017000,92.03,IBM,SELL,85.35049999999995,3.784567659379497,92.91963531875895,77.78136468124096,0,0,1,0,-100,100,20992.0,-9203.0,11789.0
2009-03-26,5954211300.0,832.86,422025200.0,78.16,11434600,92.81,IBM,None,85.81149999999995,4.106672715164175,94.0248454303283,77.5981545696716,0,0,0,0,-100,100,20992.0,0.0,11711.0
2009-03-27,4690541200.0,815.94,322332300.0,76.75,15745200,88.46,IBM,None,85.91149999999996,4.1474434420813235,94.20638688416261,77.61661311583731,0,0,0,0,-100,100,20992.0,0.0,12146.0
2009-03-30,5090010000.0,787.53,324108500.0,74.1,10964000,88.8,IBM,None,86.16849999999995,4.159818157715961,94.48813631543187,77.84886368456803,0,0,0,0,-100,100,20992.0,0.0,12112.0
2009-03-31,5283459800.0,797.87,363873800.0,74.79,14553700,91.03,IBM,None,86.59699999999995,4.198913518619121,94.9948270372382,78.19917296276171,0,0,0,0,-100,100,20992.0,0.0,11889.0
2009-04-01,5257960200.0,811.08,377018300.0,76.23,12212900,91.71,IBM,None,86.97849999999995,4.303506862523846,95.58551372504765,78.37148627495226,0,0,0,0,-100,100,20992.0,0.0,11821.0
2009-04-02,6510665800.0,834.38,476230700.0,78.46,16219000,94.72,IBM,None,87.60499999999995,4.478218043162448,96.56143608632485,78.64856391367505,0,0,0,0,-100,100,20992.0,0.0,11520.0
2009-04-03,4949677500.0,842.5,284646300.0,79.24,10962900,96.04,IBM,None,88.37599999999995,4.539328028174323,97.4546560563486,79.2973439436513,0,0,0,0,-100,100,20992.0,0.0,11388.0
2009-04-06,4482535600.0,835.48,264866600.0,78.62,8819800,95.42,IBM,None,89.22549999999995,4.153416444072932,97.53233288814582,80.91866711185409,0,0,0,0,-100,100,20992.0,0.0,11450.0
2009-04-07,4366715200.0,815.55,258947800.0,76.79,8768400,92.78,IBM,None,89.76599999999995,3.8519706508146707,97.46994130162929,82.0620586983706,0,0,0,0,-100,100,20992.0,0.0,11714.0
2009-04-08,4635451000.0,825.16,230402800.0,77.62,7285200,95.07,IBM,None,90.35649999999995,3.704523941288513,97.76554788257698,82.94745211742293,0,0,0,0,-100,100,20992.0,0.0,11485.0
2009-04-09,6609740500.0,856.56,269653500.0,80.7,8013700,95.55,IBM,None,90.88749999999995,3.646431384532853,98.18036276906565,83.59463723093424,0,0,0,0,-100,100,20992.0,0.0,11437.0
2009-04-13,5664789800.0,858.73,224847500.0,80.72,7797200,93.9,IBM,None,91.33799999999994,3.41574465950667,98.16948931901328,84.5065106809866,0,0,0,0,-100,100,20992.0,0.0,11602.0
2009-04-14,6725942000.0,841.5,276598800.0,79.33,6276700,93.27,IBM,None,91.71649999999994,3.168589716178901,98.05367943235774,85.37932056764214,0,0,0,0,-100,100,20992.0,0.0,11665.0
2009-04-15,5512594600.0,852.06,250726100.0,80.17,8164200,92.87,IBM,None,91.99549999999995,2.999465698034443,97.99443139606883,85.99656860393107,0,0,0,0,-100,100,20992.0,0.0,11705.0
2009-04-16,5603078200.0,865.3,335202900.0,81.35,9259500,95.3,IBM,None,92.44099999999995,2.7764780795671493,97.99395615913424,86.88804384086565,0,0,0,0,-100,100,20992.0,0.0,11462.0
2009-04-17,6531459700.0,869.6,262649000.0,81.9,10214200,95.14,IBM,None,92.84499999999994,2.5291240422434367,97.90324808448682,87.78675191551307,0,0,0,0,-100,100,20992.0,0.0,11478.0
2009-04-20,6853384600.0,832.39,293690100.0,78.46,12524700,94.36,IBM,None,93.21749999999994,2.1253950097263368,97.46829001945262,88.96670998054726,0,0,0,0,-100,100,20992.0,0.0,11556.0
2009-04-21,6648246800.0,850.08,114090900.0,80.0,15226700,96.12,IBM,None,93.38649999999994,2.2177994665175262,97.822098933035,88.95090106696489,0,0,0,0,-100,100,20992.0,0.0,11380.0
2009-04-22,6549264600.0,843.55,340395200.0,79.51,12120000,96.35,IBM,None,93.58649999999994,2.2983066420854006,98.18311328417074,88.98988671582914,0,0,0,0,-100,100,20992.0,0.0,11357.0
2009-04-23,5749916700.0,851.92,324903700.0,80.29,9440400,95.29,IBM,None,93.74949999999994,2.297709328417325,98.3449186568346,89.15408134316529,0,0,0,0,-100,100,20992.0,0.0,11463.0
2009-04-24,6127885700.0,866.23,287703000.0,81.5,10157500,94.03,IBM,None,93.81049999999995,2.287626844340797,98.38575368868155,89.23524631131835,0,0,0,0,-100,100,20992.0,0.0,11589.0
2009-04-27,4617487400.0,857.51,289581600.0,80.73,8611400,93.9,IBM,BUY,94.08249999999995,1.9102490193141775,97.90299803862831,90.2620019613716,0,0,0,1,0,100,11602.0,9390.0,11602.0
2009-04-28,4564752000.0,855.16,247926300.0,80.47,11110500,95.77,IBM,None,94.43099999999995,1.4840517085619211,97.3991034171238,91.46289658287611,0,0,0,0,0,100,11602.0,0.0,11602.0
2009-04-29,5130360200.0,873.64,311505700.0,82.19,9783700,97.75,IBM,None,94.76699999999995,1.4333769475213431,97.63375389504264,91.90024610495726,0,0,0,0,0,100,11602.0,0.0,11602.0
2009-04-30,5734206800.0,872.81,301419800.0,82.21,10654500,96.97,IBM,SELL,95.02999999999994,1.3211119718277826,97.67222394365551,92.38777605634438,0,0,1,0,-100,100,21299.0,-9697.0,11602.0
2009-05-01,4339919200.0,877.52,236110300.0,82.66,6234200,98.28,IBM,None,95.20799999999994,1.504276710267787,98.21655342053552,92.19944657946436,0,0,0,0,-100,100,21299.0,0.0,11471.0
2009-05-04,5802763000.0,907.24,287120000.0,85.47,8313900,99.77,IBM,None,95.39449999999995,1.8125018330303302,99.01950366606061,91.76949633393929,0,0,0,0,-100,100,21299.0,0.0,11322.0
2009-05-05,5510325400.0,903.8,243036300.0,85.18,6750000,99.45,IBM,None,95.59599999999995,2.026826401831046,99.64965280366204,91.54234719633786,0,0,0,0,-100,100,21299.0,0.0,11354.0
2009-05-06,7214038300.0,919.53,291941000.0,86.65,7530900,98.81,IBM,None,95.89749999999995,2.0343675468781472,99.96623509375624,91.82876490624366,0,0,0,0,-100,100,21299.0,0.0,11418.0
2009-05-07,8096183000.0,907.39,317728000.0,85.45,8521400,96.89,IBM,None,95.98849999999996,2.0361089697861594,100.06071793957227,91.91628206042765,0,0,0,0,-100,100,21299.0,0.0,11610.0
2009-05-08,7327330400.0,929.23,299081700.0,87.44,11575500,95.85,IBM,BUY,96.00349999999995,2.033812274626792,100.07112454925353,91.93587545074637,0,0,0,1,0,100,11714.0,9585.0,11714.0
2009-05-11,5348892800.0,909.24,247923600.0,85.81,8253000,97.18,IBM,None,96.16749999999995,1.9869703862390735,100.14144077247809,92.1935592275218,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-12,5857539000.0,908.35,282431300.0,85.55,7961600,98.16,IBM,None,96.41199999999995,1.911074649455403,100.23414929891075,92.58985070108915,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-13,5900785700.0,883.92,269619100.0,83.4,8202100,96.58,IBM,None,96.59749999999994,1.7196415630196902,100.03678312603932,93.15821687396055,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-14,4997073100.0,893.07,260098700.0,84.11,9445100,95.43,IBM,None,96.60399999999996,1.7147177149918607,100.03343542998368,93.17456457001623,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-15,4493369400.0,882.88,271502700.0,83.43,8367400,95.74,IBM,None,96.63399999999994,1.6928655245506583,100.01973104910127,93.24826895089862,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-18,4714665200.0,909.71,241447400.0,85.8,7429500,98.77,IBM,None,96.85449999999994,1.668107894403144,100.19071578880623,93.51828421119366,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-19,4554977800.0,908.13,206102200.0,85.69,7079200,99.65,IBM,None,97.03099999999995,1.7699446913754133,100.57088938275078,93.49111061724912,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-20,5710682600.0,903.47,285722200.0,85.12,7083100,98.27,IBM,None,97.12699999999995,1.7830845538889872,100.69316910777793,93.56083089222197,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-21,5189757900.0,888.33,258988400.0,83.9,7411500,97.11,IBM,None,97.21799999999995,1.7300520223397071,100.67810404467936,93.75789595532054,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-22,3661378100.0,887.0,166811900.0,83.72,5596200,96.23,IBM,None,97.32799999999995,1.5801285757150256,100.48825715142999,94.1677428485699,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-26,4734109900.0,910.33,236318500.0,85.86,7211200,99.18,IBM,None,97.59199999999996,1.409070615690268,100.41014123138049,94.77385876861942,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-27,4698419000.0,893.06,246015800.0,84.33,7119600,97.21,IBM,None,97.66399999999994,1.3464706301648381,100.35694126032962,94.97105873967027,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-28,4655445000.0,906.83,289095000.0,85.51,6127500,98.87,IBM,None,97.71999999999994,1.3732596641804218,100.46651932836079,94.9734806716391,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-05-29,4938328900.0,919.14,258641500.0,87.02,6871800,100.37,IBM,None,97.88999999999993,1.4816953305701446,100.85339066114022,94.92660933885963,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-06-01,5296940700.0,942.87,276246800.0,89.13,7725000,102.35,IBM,None,98.09349999999993,1.7862671309632574,101.66603426192646,94.52096573807341,0,0,0,0,0,100,11714.0,0.0,11714.0
2009-06-02,5085294400.0,944.74,230874500.0,89.2,7045800,100.89,IBM,SELL,98.14949999999995,1.8577192439858892,101.86493848797173,94.43406151202817,0,0,1,0,-100,100,21803.0,-10089.0,11714.0
2009-06-03,4394037200.0,931.76,235310500.0,88.07,7688000,100.57,IBM,None,98.20549999999994,1.9149837844584132,102.03546756891677,94.37553243108312,0,0,0,0,-100,100,21803.0,0.0,11746.0
2009-06-04,4620537100.0,942.46,210102300.0,88.9,5468500,100.42,IBM,None,98.28599999999994,1.9746429390763134,102.23528587815257,94.33671412184732,0,0,0,0,-100,100,21803.0,0.0,11761.0
2009-06-05,4469935200.0,940.09,284257900.0,88.92,7665000,101.28,IBM,None,98.50549999999996,2.0537090323304197,102.61291806466079,94.39808193533912,0,0,0,0,-100,100,21803.0,0.0,11675.0
2009-06-08,3850609100.0,939.14,238565100.0,88.55,6363800,101.52,IBM,None,98.78899999999996,2.059187116060428,102.90737423212082,94.6706257678791,0,0,0,0,-100,100,21803.0,0.0,11651.0
2009-06-09,3813282700.0,942.43,225125500.0,89.0,8585900,102.13,IBM,None,99.03649999999996,2.151046929924767,103.3385938598495,94.73440614015043,0,0,0,0,-100,100,21803.0,0.0,11590.0
2009-06-10,4353681600.0,939.15,296100400.0,88.78,7578100,102.33,IBM,None,99.24499999999998,2.260909225581102,103.76681845116218,94.72318154883777,0,0,0,0,-100,100,21803.0,0.0,11570.0
2009-06-11,4715938800.0,944.89,275414200.0,89.17,9134300,103.32,IBM,None,99.58199999999997,2.3435748671413776,104.26914973428272,94.89485026571721,0,0,0,0,-100,100,21803.0,0.0,11471.0
2009-06-12,3889647800.0,946.21,184361800.0,89.42,7250900,102.2,IBM,None,99.92049999999996,2.1966205503243588,104.31374110064868,95.52725889935124,0,0,0,0,-100,100,21803.0,0.0,11583.0
2009-06-15,3982418000.0,923.72,224190500.0,87.37,8567600,101.64,IBM,None,100.21549999999996,1.9923180759586379,104.20013615191723,96.23086384808269,0,0,0,0,-100,100,21803.0,0.0,11639.0
2009-06-16,4188895800.0,911.97,227319000.0,86.18,7231000,101.36,IBM,None,100.34499999999996,1.977535680695325,104.30007136139061,96.3899286386093,0,0,0,0,-100,100,21803.0,0.0,11667.0
2009-06-17,4885676200.0,910.71,223445200.0,86.1,7366200,101.05,IBM,None,100.41499999999996,1.9764175459126936,104.36783509182536,96.46216490817457,0,0,0,0,-100,100,21803.0,0.0,11698.0
2009-06-18,4021127200.0,918.37,211725100.0,86.73,6206900,100.42,IBM,BUY,100.52249999999997,1.9109955382916295,104.34449107658322,96.7005089234167,0,0,0,1,0,100,11761.0,10042.0,11761.0
2009-06-19,5453528300.0,921.23,215655600.0,87.05,13559000,100.0,IBM,None,100.66699999999997,1.741088890986874,104.14917778197372,97.18482221802623,0,0,0,0,0,100,11761.0,0.0,11761.0
2009-06-22,4553730900.0,893.04,251913600.0,84.44,7295400,98.71,IBM,None,100.79099999999997,1.476692249591002,103.74438449918198,97.83761550081796,0,0,0,0,0,100,11761.0,0.0,11761.0
