2008-12-01,10582.0
2008-12-02,10857.0
2008-12-03,10934.0
2008-12-04,10934.0
2008-12-05,10934.0
2008-12-08,10934.0
2008-12-09,10934.0
2008-12-10,10934.0
2008-12-11,10934.0
2008-12-12,10934.0
2008-12-15,10934.0
2008-12-16,10934.0
2008-12-17,10934.0
2008-12-18,10934.0
2008-12-19,10934.0
2008-12-22,10934.0
2008-12-23,10934.0
2008-12-24,10934.0
2008-12-26,10934.0
2008-12-29,10934.0
2008-12-30,10934.0
2008-12-31,10934.0
2009-01-02,10934.0
2009-01-05,10934.0
2009-01-06,10934.0
2009-01-07,10934.0
2009-01-08,10991.0
2009-01-09,11222.0
2009-01-12,11128.0
2009-01-13,11163.0
2009-01-14,11363.0
2009-01-15,11363.0
2009-01-16,11363.0
2009-01-20,11363.0
2009-01-21,11363.0
2009-01-22,11363.0
2009-01-23,11417.0
2009-01-26,11220.0
2009-01-27,11214.0
2009-01-28,10919.0
2009-01-29,11135.0
2009-01-30,11215.0
2009-02-02,11282.0
2009-02-03,11044.0
2009-02-04,11105.0
2009-02-05,11144.0
2009-02-06,10746.0
2009-02-09,10683.0
2009-02-10,11016.0
2009-02-11,10839.0
2009-02-12,10847.0
2009-02-13,10963.0
2009-02-17,11260.0
2009-02-18,11260.0
2009-02-19,11260.0
2009-02-20,11260.0
2009-02-23,11260.0
2009-02-24,11260.0
2009-02-25,11213.0
2009-02-26,11502.0
2009-02-27,11789.0
2009-03-02,11789.0
2009-03-03,11789.0
2009-03-04,11789.0
2009-03-05,11789.0
2009-03-06,11789.0
2009-03-09,11789.0
2009-03-10,11789.0
2009-03-11,11789.0
2009-03-12,11789.0
2009-03-13,11789.0
2009-03-16,11789.0
2009-03-17,11789.0
2009-03-18,11789.0
2009-03-19,11789.0
2009-03-20,11789.0
2009-03-23,11789.0
2009-03-24,11789.0
2009-03-25,11789.0
2009-03-26,11711.0
2009-03-27,12146.0
2009-03-30,12112.0
2009-03-31,11889.0
2009-04-01,11821.0
2009-04-02,11520.0
2009-04-03,11388.0
2009-04-06,11450.0
2009-04-07,11714.0
2009-04-08,11485.0
2009-04-09,11437.0
2009-04-13,11602.0
2009-04-14,11665.0
2009-04-15,11705.0
2009-04-16,11462.0
2009-04-17,11478.0
2009-04-20,11556.0
2009-04-21,11380.0
2009-04-22,11357.0
2009-04-23,11463.0
2009-04-24,11589.0
2009-04-27,11602.0
2009-04-28,11602.0
2009-04-29,11602.0
2009-04-30,11602.0
2009-05-01,11471.0
2009-05-04,11322.0
2009-05-05,11354.0
2009-05-06,11418.0
2009-05-07,11610.0
2009-05-08,11714.0
2009-05-11,11714.0
2009-05-12,11714.0
2009-05-13,11714.0
2009-05-14,11714.0
2009-05-15,11714.0
2009-05-18,11714.0
2009-05-19,11714.0
2009-05-20,11714.0
2009-05-21,11714.0
2009-05-22,11714.0
2009-05-26,11714.0
2009-05-27,11714.0
2009-05-28,11714.0
2009-05-29,11714.0
2009-06-01,11714.0
2009-06-02,11714.0
2009-06-03,11746.0
2009-06-04,11761.0
2009-06-05,11675.0
2009-06-08,11651.0
2009-06-09,11590.0
2009-06-10,11570.0
2009-06-11,11471.0
2009-06-12,11583.0
2009-06-15,11639.0
2009-06-16,11667.0
2009-06-17,11698.0
2009-06-18,11761.0
2009-06-19,11761.0
2009-06-22,11761.0
2009-06-23,11761.0
2009-06-24,11761.0
2009-06-25,11761.0
2009-06-26,11761.0
2009-06-29,11761.0
2009-06-30,11761.0
2009-07-01,11761.0
2009-07-02,11761.0
2009-07-06,11761.0
2009-07-07,11761.0
2009-07-08,11761.0
2009-07-09,11894.0
2009-07-10,11776.0
2009-07-13,12039.0
2009-07-14,12004.0
2009-07-15,12379.0
